-4.0	25	39687	0	38030	0	77315	0	183067	0	274521	0	249180	0	216644	0	229716	0	222027	0	236987	0	180788	0	225395	0	199127	0	209459	0	221223	0	176899	0	210132	0	212402	0	243425	0	212787	0	178917	0	212763	0	176881	0	232733	0	60877	0	48686	0	40442
-4.5	24	0	45194	0	38977	0	165968	0	225840	0	180853	0	214741	0	257661	0	246430	0	222869	0	216282	0	221092	0	188513	0	181223	0	233040	0	224194	0	237830	0	210725	0	267511	0	212104	0	228796	0	234284	0	188052	0	195170	0	207791	0	47122	0	36044	0
-5.0	23	30900	0	44025	0	66259	0	204444	0	244886	0	197950	0	208283	0	237745	0	207803	0	238132	0	163491	0	204387	0	228936	0	225723	0	174538	0	236284	0	194057	0	203991	0	180674	0	239647	0	205460	0	206920	0	157675	0	221793	0	89714	0	35187	0	36966
-5.5	22	0	36171	0	39465	0	210481	0	280441	0	251945	0	199852	0	192593	0	234773	0	207664	0	251826	0	216159	0	249974	0	221250	0	187268	0	183775	0	207509	0	273764	0	232706	0	227886	0	230986	0	214294	0	234462	0	248804	0	218840	0	43277	0	49838	0
-6.0	21	29044	0	36593	0	69088	0	184758	0	285222	0	250977	0	187289	0	209788	0	209746	0	185372	0	224425	0	191182	0	246055	0	211440	0	279310	0	204276	0	192473	0	218209	0	228482	0	190104	0	220730	0	205683	0	244086	0	215355	0	70588	0	28510	0	39381
-6.5	20	0	37979	0	42474	0	185084	0	208302	0	178996	0	212415	0	248689	0	191295	0	217606	0	255017	0	205171	0	221140	0	210611	0	256504	0	205218	0	182518	0	198003	0	156293	0	263616	0	265956	0	183663	0	210083	0	209912	0	180940	0	52129	0	41851	0
-7.0	19	50148	0	47535	0	67500	0	161157	0	195334	0	224604	0	203615	0	192846	0	204396	0	200007	0	240072	0	186074	0	259473	0	200052	0	178105	0	225905	0	214950	0	223668	0	219044	0	185621	0	204630	0	226700	0	213201	0	199300	0	62158	0	45676	0	39205
-7.5	18	0	41041	0	34171	0	175973	0	230171	0	235475	0	217014	0	213903	0	204793	0	267152	0	249414	0	182413	0	156947	0	192436	0	223465	0	208691	0	223280	0	236607	0	199268	0	238514	0	197936	0	244612	0	185402	0	203992	0	167217	0	41855	0	41191	0
-8.0	17	28289	0	28828	0	65219	0	193328	0	264542	0	210785	0	191208	0	193699	0	217606	0	164936	0	199896	0	211446	0	182227	0	269082	0	213529	0	236717	0	208116	0	171547	0	169533	0	222754	0	182108	0	234848	0	197947	0	229616	0	61945	0	38562	0	43824
-8.5	16	0	32580	0	39594	0	210285	0	232945	0	205139	0	250789	0	202113	0	206944	0	203251	0	174833	0	194614	0	214331	0	228633	0	209515	0	209554	0	203380	0	187520	0	241031	0	236961	0	235539	0	221773	0	215852	0	241122	0	187309	0	36148	0	36166	0
-9.0	15	40000	0	41691	0	55551	0	192431	0	233312	0	241456	0	211108	0	235286	0	204917	0	189662	0	219117	0	139589	0	225346	0	187551	0	286133	0	218175	0	212761	0	190478	0	203637	0	184955	0	195656	0	236087	0	172699	0	192261	0	57867	0	37398	0	40045
-9.5	14	0	39923	0	40857	0	149539	0	243362	0	184210	0	185200	0	260343	0	215257	0	210664	0	217683	0	235167	0	208203	0	184500	0	235391	0	183940	0	233727	0	202078	0	225563	0	222449	0	217243	0	263115	0	196972	0	217287	0	175378	0	54068	0	41870	0
-10.0	13	0	0	42131	0	50276	0	185613	0	210630	0	163539	0	193650	0	171874	0	185951	0	218984	0	172191	0	178039	0	182707	0	192408	0	198151	0	213302	0	214899	0	174089	0	175355	0	202926	0	203197	0	190123	0	225000	0	206000	0	49160	0	40843	0	0
-10.5	12	0	0	0	32417	0	67713	0	134617	0	120314	0	142940	0	165382	0	141149	0	130217	0	125713	0	173775	0	147579	0	177834	0	182733	0	176339	0	163156	0	158610	0	154876	0	176720	0	207319	0	231842	0	165837	0	152285	0	73723	0	51004	0	0	0
-11.0	11	0	0	0	0	24969	0	54034	0	51647	0	49546	0	64709	0	43372	0	43671	0	52125	0	66728	0	58905	0	58185	0	51408	0	53656	0	56254	0	50813	0	56980	0	46898	0	50768	0	53491	0	62443	0	63956	0	55610	0	37511	0	0	0	0
-11.5	10	0	0	0	0	0	40864	0	54398	0	47830	0	30541	0	41664	0	39531	0	42708	0	47889	0	38958	0	46021	0	30411	0	51932	0	40044	0	39774	0	34515	0	30743	0	38702	0	42761	0	53220	0	41804	0	47349	0	35998	0	0	0	0	0
-12.0	9	0	0	0	0	0	0	43984	0	34797	0	42456	0	43208	0	39422	0	40884	0	43509	0	28112	0	56265	0	54518	0	38934	0	36869	0	48606	0	44806	0	35439	0	38098	0	40497	0	37858	0	36402	0	54920	0	43010	0	0	0	0	0	0
-12.5	8	0	0	0	0	0	0	0	35936	0	37687	0	32351	0	32618	0	43121	0	37445	0	47606	0	37801	0	51406	0	46921	0	41015	0	33147	0	33552	0	56477	0	41519	0	31420	0	37318	0	36629	0	39688	0	30171	0	0	0	0	0	0	0
-13.0	7	0	0	0	0	0	0	0	0	31498	0	28228	0	31696	0	37199	0	39653	0	32942	0	32206	0	35222	0	33358	0	37411	0	33055	0	48002	0	40733	0	40019	0	39449	0	38921	0	38601	0	31218	0	38368	0	0	0	0	0	0	0	0
-13.5	6	0	0	0	0	0	0	0	0	0	36750	0	39924	0	25425	0	31437	0	45509	0	34748	0	32314	0	47232	0	35775	0	37284	0	41541	0	34442	0	30519	0	32221	0	50100	0	30888	0	32714	0	44865	0	0	0	0	0	0	0	0	0
-14.0	5	0	0	0	0	0	0	0	0	0	0	30896	0	44275	0	31588	0	37536	0	31350	0	39412	0	44968	0	38614	0	47635	0	38188	0	46952	0	32958	0	57847	0	51645	0	36827	0	37020	0	40384	0	0	0	0	0	0	0	0	0	0
-14.5	4	0	0	0	0	0	0	0	0	0	0	0	38611	0	42483	0	36786	0	35786	0	45797	0	36477	0	39543	0	41195	0	53884	0	41625	0	39133	0	28777	0	32285	0	39143	0	24803	0	37394	0	0	0	0	0	0	0	0	0	0	0
-15.0	3	0	0	0	0	0	0	0	0	0	0	0	0	38399	0	47317	0	37238	0	45735	0	27227	0	35562	0	43807	0	34359	0	30418	0	38686	0	39731	0	54471	0	43711	0	32095	0	38360	0	0	0	0	0	0	0	0	0	0	0	0
-15.5	2	0	0	0	0	0	0	0	0	0	0	0	0	0	31305	0	28234	0	56315	0	36684	0	41475	0	40902	0	38993	0	36605	0	38937	0	37442	0	44191	0	32235	0	43782	0	30761	0	0	0	0	0	0	0	0	0	0	0	0	0
-16.0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35721	0	41040	0	41929	0	33092	0	28596	0	30504	0	31121	0	33295	0	31383	0	37846	0	34751	0	43163	0	42929	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	COL	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53
	Xcm	-13.0	-12.5	-12.0	-11.5	-11.0	-10.5	-10.0	-9.5	-9.0	-8.5	-8.0	-7.5	-7.0	-6.5	-6.0	-5.5	-5.0	-4.5	-4.0	-3.5	-3.0	-2.5	-2.0	-1.5	-1.0	-0.5	0.0	0.5	1.0	1.5	2.0	2.5	3.0	3.5	4.0	4.5	5.0	5.5	6.0	6.5	7.0	7.5	8.0	8.5	9.0	9.5	10.0	10.5	11.0	11.5	12.0	12.5	13.0

Corrected Counts
Ycm	ROW	
16.0	65	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	2982.627463278055529	0.000000000000000	3127.703167411010327	0.000000000000000	3086.309303941044163	0.000000000000000	3260.850790597058676	0.000000000000000	3225.347969625333917	0.000000000000000	3341.742666119142541	0.000000000000000	3226.429562861264003	0.000000000000000	3230.972473071839886	0.000000000000000	3347.891217734286329	0.000000000000000	3172.604525752948120	0.000000000000000	3168.143537638689850	0.000000000000000	3149.782343229467188	0.000000000000000	2990.837363401209586	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
15.5	64	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	3375.900698414767703	0.000000000000000	3427.348762471880946	0.000000000000000	3498.702839273144946	0.000000000000000	3587.383816914911222	0.000000000000000	3581.386205759636596	0.000000000000000	3636.253512130712352	0.000000000000000	3587.504116980095205	0.000000000000000	3638.435004599560670	0.000000000000000	3615.484117797519502	0.000000000000000	3654.673218546294265	0.000000000000000	3567.967117363279612	0.000000000000000	3332.298075703004088	0.000000000000000	3429.055781431732157	0.000000000000000	3225.798974390250805	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
15.0	63	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	3702.944897851856240	0.000000000000000	3806.071515460292630	0.000000000000000	3947.994625229876874	0.000000000000000	3972.614406281521951	0.000000000000000	4047.493299431980631	0.000000000000000	4036.520661397248204	0.000000000000000	3955.720816563251446	0.000000000000000	4017.582033055675310	0.000000000000000	3986.535872430533800	0.000000000000000	3989.110745832201246	0.000000000000000	3977.471322524368588	0.000000000000000	3883.805782091937544	0.000000000000000	3743.324094011051784	0.000000000000000	3779.430331821553864	0.000000000000000	3493.896471962476880	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
14.5	62	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	4097.703382765504102	0.000000000000000	4228.559395682632385	0.000000000000000	4326.976787659630645	0.000000000000000	4454.152212174693886	0.000000000000000	4528.257528916959927	0.000000000000000	4605.001910929336191	0.000000000000000	4623.512297086618674	0.000000000000000	4660.497183629197025	0.000000000000000	4540.302085688612351	0.000000000000000	4388.674759188589633	0.000000000000000	4590.542177075339168	0.000000000000000	4300.488524712824983	0.000000000000000	4217.459655319296871	0.000000000000000	4256.833332231515669	0.000000000000000	4044.287940315978631	0.000000000000000	3812.740327362949302	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
14.0	61	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	4616.456213682830821	0.000000000000000	5036.110233127011270	0.000000000000000	4943.625448158167274	0.000000000000000	5083.862842012305009	0.000000000000000	5214.417623963946426	0.000000000000000	5184.300078066149581	0.000000000000000	5251.045337288245719	0.000000000000000	5305.440233254298618	0.000000000000000	5370.976278103257755	0.000000000000000	5293.376739879629895	0.000000000000000	5297.359008673206518	0.000000000000000	5257.604092490528274	0.000000000000000	5058.814864160461184	0.000000000000000	4928.825365159502326	0.000000000000000	4862.447209911748360	0.000000000000000	4619.983742841556704	0.000000000000000	4356.347117722817529	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
13.5	60	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	5039.488890036490375	0.000000000000000	5249.897267750105130	0.000000000000000	5559.953965247765154	0.000000000000000	5653.039013065275867	0.000000000000000	5671.955563250652631	0.000000000000000	5766.794388420536052	0.000000000000000	5717.114449580992186	0.000000000000000	5886.393477696568880	0.000000000000000	5898.243855738872298	0.000000000000000	5736.527797939703305	0.000000000000000	5869.195403479420748	0.000000000000000	5710.137903455592096	0.000000000000000	5665.854311838476860	0.000000000000000	5681.602446071529812	0.000000000000000	5449.505754234593042	0.000000000000000	5204.192206873432042	0.000000000000000	5109.412492779697459	0.000000000000000	4666.895063228826075	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
13.0	59	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	5504.971299287931288	0.000000000000000	5990.188384661438249	0.000000000000000	6315.414934623296176	0.000000000000000	6481.676914115663749	0.000000000000000	6528.493659188775382	0.000000000000000	6618.503861224835418	0.000000000000000	6561.020106958195356	0.000000000000000	6617.171825587368403	0.000000000000000	6631.724493871467530	0.000000000000000	6607.559292319300766	0.000000000000000	6675.450774546106004	0.000000000000000	6482.677013023945620	0.000000000000000	6542.998222042878296	0.000000000000000	6528.544494030005808	0.000000000000000	6330.673871359104851	0.000000000000000	6191.102133018941458	0.000000000000000	5886.921642863347188	0.000000000000000	5641.037957206808642	0.000000000000000	5202.644725366388230	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
12.5	58	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	5889.141070706477876	0.000000000000000	6865.069214956637552	0.000000000000000	7348.616759052867564	0.000000000000000	7542.741060492649922	0.000000000000000	7792.105580537172500	0.000000000000000	7831.859019375255230	0.000000000000000	7850.550077929138752	0.000000000000000	7782.026718521487964	0.000000000000000	7897.730929766367808	0.000000000000000	7856.853833554232552	0.000000000000000	7613.513463534494804	0.000000000000000	7765.571909384080754	0.000000000000000	7630.576260810359600	0.000000000000000	7630.236942668899246	0.000000000000000	7480.506159201622722	0.000000000000000	7284.666361819431586	0.000000000000000	7052.544954636432522	0.000000000000000	6665.563379147769410	0.000000000000000	6230.016863666566678	0.000000000000000	5729.131107314507062	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
12.0	57	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	7264.437458543693538	0.000000000000000	8777.530705928526004	0.000000000000000	9711.656254879688277	0.000000000000000	10240.090131896451567	0.000000000000000	10327.194244033451469	0.000000000000000	10209.606880230754541	0.000000000000000	10290.314004655319877	0.000000000000000	10489.301011533028941	0.000000000000000	10215.491064552448734	0.000000000000000	10383.070939485805866	0.000000000000000	10229.862759881221791	0.000000000000000	10290.608186297715292	0.000000000000000	10157.221742784349772	0.000000000000000	10072.857127275305174	0.000000000000000	9931.474194734542834	0.000000000000000	9958.364185625905520	0.000000000000000	9616.926625312160468	0.000000000000000	9184.872432901651336	0.000000000000000	8643.026558819146885	0.000000000000000	8272.336903421217358	0.000000000000000	6967.139562287861736	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
11.5	56	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	7980.937147132391146	0.000000000000000	12328.336114393761820	0.000000000000000	13958.186081626963640	0.000000000000000	14708.875235218907620	0.000000000000000	15153.733691481018470	0.000000000000000	15145.992967818709080	0.000000000000000	15405.764859814713420	0.000000000000000	15198.003121528987320	0.000000000000000	14963.011130052587760	0.000000000000000	15279.553286454947740	0.000000000000000	14543.251196688204800	0.000000000000000	14805.000976399651340	0.000000000000000	14694.404872730183340	0.000000000000000	14471.474223140150570	0.000000000000000	14402.417328983758120	0.000000000000000	14029.192871828850910	0.000000000000000	13625.239952666244790	0.000000000000000	13604.094495916357120	0.000000000000000	13117.761418342412070	0.000000000000000	11976.444991883789040	0.000000000000000	10938.814349520835090	0.000000000000000	8323.505863515429155	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
11.0	55	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	8508.789913067692396	0.000000000000000	38980.016322222538290	0.000000000000000	72869.118010518810480	0.000000000000000	71265.683327498161820	0.000000000000000	70048.264178893557980	0.000000000000000	71437.904709621550860	0.000000000000000	71351.582146662141900	0.000000000000000	64775.892381109915730	0.000000000000000	66441.002471113359200	0.000000000000000	61730.863894531132240	0.000000000000000	68761.937564140491300	0.000000000000000	61959.404970729672640	0.000000000000000	63356.885711883158360	0.000000000000000	61073.645040275318020	0.000000000000000	60235.504786922261700	0.000000000000000	52397.663775190099840	0.000000000000000	51558.285149091803760	0.000000000000000	50051.113638170441840	0.000000000000000	48471.342629599144860	0.000000000000000	47872.033237932722840	0.000000000000000	43876.737153882917480	0.000000000000000	34921.470108652865750	0.000000000000000	9145.222333519457606	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
10.5	54	0.000000000000000	0.000000000000000	0.000000000000000	7651.216813263228687	0.000000000000000	37072.483912424155280	0.000000000000000	149003.193971146276400	0.000000000000000	157583.298624915274600	0.000000000000000	159604.628207784815500	0.000000000000000	155816.286916385637600	0.000000000000000	161066.005768610921200	0.000000000000000	159762.260094261961100	0.000000000000000	157508.819866025238300	0.000000000000000	156602.253941462346100	0.000000000000000	156404.518780862272200	0.000000000000000	156352.205642116721700	0.000000000000000	156330.926585370063600	0.000000000000000	155838.314177124528200	0.000000000000000	156877.530274926743000	0.000000000000000	154842.451262532937100	0.000000000000000	156371.189742084505300	0.000000000000000	155421.677089892589700	0.000000000000000	150778.751153814490000	0.000000000000000	152325.101047855801900	0.000000000000000	145980.194580595649300	0.000000000000000	142243.498268602445000	0.000000000000000	61376.413194720000320	0.000000000000000	8453.780454650242973	0.000000000000000	0.000000000000000	0.000000000000000
10.0	53	0.000000000000000	0.000000000000000	7099.171457986146379	0.000000000000000	20315.364152414891580	0.000000000000000	153779.001614988374100	0.000000000000000	166895.700156988285000	0.000000000000000	170016.480135867081100	0.000000000000000	170062.974028143333300	0.000000000000000	171035.629559636232400	0.000000000000000	169950.981623637169800	0.000000000000000	170674.922893920185700	0.000000000000000	170435.105943167087400	0.000000000000000	169767.417605709255400	0.000000000000000	171058.988413724699100	0.000000000000000	169141.327696375199600	0.000000000000000	168230.526711262384200	0.000000000000000	170949.661100331461100	0.000000000000000	170857.682672662253000	0.000000000000000	170686.913290750584600	0.000000000000000	169916.891480610560400	0.000000000000000	170183.280844903376400	0.000000000000000	169946.876502984465300	0.000000000000000	171798.375636792014100	0.000000000000000	163235.862515335786200	0.000000000000000	158364.573050468461600	0.000000000000000	44954.776300492652810	0.000000000000000	7220.395644458600146	0.000000000000000	0.000000000000000
9.5	52	0.000000000000000	5793.907755241431914	0.000000000000000	9859.025461754248681	0.000000000000000	112410.347018990098200	0.000000000000000	165963.762933332560400	0.000000000000000	167709.197768785525100	0.000000000000000	170069.964554096513900	0.000000000000000	174979.270012866967600	0.000000000000000	172295.816205077746400	0.000000000000000	171399.557911448326200	0.000000000000000	171447.684194574219900	0.000000000000000	171182.284165441436900	0.000000000000000	173497.247718844038900	0.000000000000000	173631.189771570527200	0.000000000000000	173990.133685818553200	0.000000000000000	170671.768651134538200	0.000000000000000	172369.603857771871800	0.000000000000000	170388.116952924319800	0.000000000000000	174157.206564142368700	0.000000000000000	173385.841618408652700	0.000000000000000	174233.015680041920900	0.000000000000000	169298.878775407036300	0.000000000000000	170551.246274971868800	0.000000000000000	168922.530401241150700	0.000000000000000	151852.132480399508500	0.000000000000000	12051.908324834910670	0.000000000000000	6056.122787318724477	0.000000000000000
9.0	51	5222.711163905060858	0.000000000000000	8003.229004670747600	0.000000000000000	24792.694141525440500	0.000000000000000	162681.712952341360500	0.000000000000000	169585.020982676942400	0.000000000000000	174239.165919095394200	0.000000000000000	173610.192789142543900	0.000000000000000	175659.375990885892000	0.000000000000000	173044.304255879105800	0.000000000000000	175839.461069512617500	0.000000000000000	174477.218083405285100	0.000000000000000	175595.074918003170800	0.000000000000000	174655.760149027104500	0.000000000000000	176458.311939249048000	0.000000000000000	173270.224930654978400	0.000000000000000	176127.551281616790200	0.000000000000000	176854.290173948451400	0.000000000000000	174290.357472269242900	0.000000000000000	175275.704887705564000	0.000000000000000	177455.043645371828500	0.000000000000000	174453.880238830810400	0.000000000000000	175434.106950199493400	0.000000000000000	170820.234804010484400	0.000000000000000	165975.615017157950200	0.000000000000000	55718.149969755948400	0.000000000000000	8507.214882821454012	0.000000000000000	5197.980551232770267
8.5	50	0.000000000000000	6453.959322259814144	0.000000000000000	10792.003095358519200	0.000000000000000	121736.872219173034000	0.000000000000000	171732.720946213492400	0.000000000000000	173010.702035278402000	0.000000000000000	177785.623154675209700	0.000000000000000	175832.350394027394900	0.000000000000000	177686.038135989103500	0.000000000000000	174294.049002863263000	0.000000000000000	174637.400625703448900	0.000000000000000	171927.804413817531900	0.000000000000000	175700.931467524293100	0.000000000000000	173233.186581039626600	0.000000000000000	175005.508274540130500	0.000000000000000	173636.616107180219800	0.000000000000000	172534.052211594651400	0.000000000000000	172517.368636400846300	0.000000000000000	173377.172168827091800	0.000000000000000	174342.405123362055800	0.000000000000000	177270.109734433266600	0.000000000000000	173243.943156831141100	0.000000000000000	176731.006462685181800	0.000000000000000	170350.383905343216600	0.000000000000000	156726.906440752500200	0.000000000000000	13976.220617886154290	0.000000000000000	6820.653801326608118	0.000000000000000
8.0	49	5666.858576346498012	0.000000000000000	8679.597507638240131	0.000000000000000	27500.094342462052740	0.000000000000000	165942.218025646550800	0.000000000000000	175109.483854195335900	0.000000000000000	176807.700593962159500	0.000000000000000	179203.834635966166400	0.000000000000000	174399.494691940140900	0.000000000000000	177206.600405905046500	0.000000000000000	177227.104528383992200	0.000000000000000	176241.315072265249900	0.000000000000000	175599.743994381249600	0.000000000000000	176860.762841451622100	0.000000000000000	175238.830007544340300	0.000000000000000	176395.996028514404300	0.000000000000000	177343.209153929725300	0.000000000000000	178324.196111562108800	0.000000000000000	175365.433988544682500	0.000000000000000	176932.505145976989300	0.000000000000000	178732.281778454897000	0.000000000000000	179393.361491557356200	0.000000000000000	175875.960041397076600	0.000000000000000	174499.528068608720800	0.000000000000000	168212.087820105196400	0.000000000000000	57740.406300734524850	0.000000000000000	9272.405179953855622	0.000000000000000	5738.100810379582981
7.5	48	0.000000000000000	6697.158145341422824	0.000000000000000	11359.931749562638290	0.000000000000000	120062.708136601097100	0.000000000000000	170804.552708556118900	0.000000000000000	171299.584306257049300	0.000000000000000	180280.833636939496500	0.000000000000000	179879.487759305891800	0.000000000000000	178039.776738107000700	0.000000000000000	178466.069284634169900	0.000000000000000	176626.436081944819300	0.000000000000000	177082.751826568885000	0.000000000000000	175103.205543324060300	0.000000000000000	176952.602171405742400	0.000000000000000	177698.714932124974400	0.000000000000000	175762.664940457762000	0.000000000000000	179832.613480854866800	0.000000000000000	180780.149145871022500	0.000000000000000	177300.770803160179600	0.000000000000000	176906.886757813830600	0.000000000000000	177944.303682577301500	0.000000000000000	178510.932896883139600	0.000000000000000	178176.419159031851400	0.000000000000000	172616.129195032175600	0.000000000000000	159488.211297938629300	0.000000000000000	14011.918607488854830	0.000000000000000	7121.459516009812432	0.000000000000000
7.0	47	5884.590341647341120	0.000000000000000	9121.689095483796336	0.000000000000000	27422.398429632554320	0.000000000000000	166726.971426655392900	0.000000000000000	174720.177597166941300	0.000000000000000	178198.270664812327600	0.000000000000000	176273.776135379041100	0.000000000000000	178304.207671738258800	0.000000000000000	175749.310240376740700	0.000000000000000	179526.925894513697100	0.000000000000000	176607.632004891056600	0.000000000000000	179146.636611624533500	0.000000000000000	177522.952529491303700	0.000000000000000	176680.695036746590600	0.000000000000000	176509.071993518708000	0.000000000000000	178620.670627181913000	0.000000000000000	179095.967812575690900	0.000000000000000	176812.188184144935800	0.000000000000000	177187.505453153949900	0.000000000000000	176005.781135969562400	0.000000000000000	178945.757001275924300	0.000000000000000	178998.613604558137000	0.000000000000000	176089.794302740017900	0.000000000000000	173061.404225394566300	0.000000000000000	59321.277936592625340	0.000000000000000	9389.470032923838517	0.000000000000000	5925.385429426881274
6.5	46	0.000000000000000	7124.460284832348407	0.000000000000000	11831.382165397020800	0.000000000000000	128634.359071409242500	0.000000000000000	171857.136294793221200	0.000000000000000	176794.233945193263900	0.000000000000000	173545.890332762821400	0.000000000000000	175240.941406115482100	0.000000000000000	180527.181318823830200	0.000000000000000	178492.325466214359000	0.000000000000000	175665.203683316533000	0.000000000000000	177397.940751885355000	0.000000000000000	180023.143438725732300	0.000000000000000	174764.805359265650600	0.000000000000000	177143.642261361004800	0.000000000000000	176736.006278693908800	0.000000000000000	176331.314081253454800	0.000000000000000	176392.462392560089900	0.000000000000000	175914.550495724775800	0.000000000000000	181818.336656302155500	0.000000000000000	180616.085063743143100	0.000000000000000	179502.978046736592700	0.000000000000000	177233.792838075925800	0.000000000000000	175470.763955962669600	0.000000000000000	157823.521966981759800	0.000000000000000	14229.709091706195980	0.000000000000000	7282.871781325642587	0.000000000000000
